I10-C-2023-07-26__2020-07-03__09-40-43(1).JPG	0	
I10-C-2023-07-26__2020-07-03__09-40-44(2).JPG	0	
I10-C-2023-07-26__2020-07-03__09-40-45(3).JPG	0	
I10-C-2023-07-26__2020-11-24__10-00-58(2).JPG	1	
I10-C-2023-07-26__2020-11-24__10-00-59(3).JPG	1	
I10-C-2023-07-26__2020-11-24__10-15-39(1).JPG	1	
I10-C-2023-07-26__2020-11-24__10-15-40(2).JPG	1	
I10-C-2023-07-26__2020-11-24__10-15-41(3).JPG	1	
I10-C-2023-07-26__2020-11-24__10-16-36(1).JPG	1	
I10-C-2023-07-26__2020-11-24__10-16-37(2).JPG	1	
I10-C-2023-07-26__2020-11-24__10-16-38(3).JPG	1	
I10-C-2023-07-26__2020-11-24__10-25-49(1).JPG	1	
I10-C-2023-07-26__2020-11-24__10-25-50(2).JPG	1	
I10-C-2023-07-26__2020-11-24__10-25-51(3).JPG	1	
I10-C-2023-07-26__2020-11-24__10-32-12(1).JPG	1	
I10-C-2023-07-26__2020-11-24__10-32-13(2).JPG	1	
I10-C-2023-07-26__2020-11-24__10-32-14(3).JPG	1	
I10-C-2023-07-26__2020-11-24__11-13-24(1).JPG	1	
I10-C-2023-07-26__2020-11-24__11-13-25(2).JPG	1	
I10-C-2023-07-26__2020-11-24__11-13-26(3).JPG	1	
I10-C-2023-07-26__2020-11-24__11-39-52(1).JPG	1	
I10-C-2023-07-26__2020-11-24__11-39-53(2).JPG	1	
I10-C-2023-07-26__2020-11-24__11-39-54(3).JPG	1	
I10-C-2023-07-26__2020-11-24__11-40-51(1).JPG	1	
I10-C-2023-07-26__2020-11-24__11-40-52(2).JPG	1	
I10-C-2023-07-26__2020-11-24__11-40-53(3).JPG	1	
I10-C-2023-07-26__2020-11-24__12-04-23(1).JPG	1	
I10-C-2023-07-26__2020-11-24__12-04-24(2).JPG	1	
I10-C-2023-07-26__2020-11-24__12-04-25(3).JPG	1	
I10-C-2023-07-26__2020-11-24__12-20-04(1).JPG	1	
I10-C-2023-07-26__2020-11-24__12-20-05(2).JPG	1	
I10-C-2023-07-26__2020-11-24__12-20-06(3).JPG	1	
I10-C-2023-07-26__2020-11-24__12-32-12(1).JPG	1	
I10-C-2023-07-26__2020-11-24__12-32-13(2).JPG	1	
I10-C-2023-07-26__2020-11-24__12-32-14(3).JPG	1	
I10-C-2023-07-26__2020-11-24__12-35-39(1).JPG	1	
I10-C-2023-07-26__2020-11-24__12-35-40(2).JPG	1	
I10-C-2023-07-26__2020-11-24__12-35-41(3).JPG	1	
I10-C-2023-07-26__2020-11-24__12-43-38(1).JPG	1	
I10-C-2023-07-26__2020-11-24__12-43-39(2).JPG	1	
I10-C-2023-07-26__2020-11-24__12-43-40(3).JPG	1	
I10-C-2023-07-26__2020-11-24__12-46-21(1).JPG	1	
I10-C-2023-07-26__2020-11-24__12-46-22(2).JPG	1	
I10-C-2023-07-26__2020-11-24__12-46-23(3).JPG	1	
I10-C-2023-07-26__2020-11-24__13-17-41(1).JPG	1	
I10-C-2023-07-26__2020-11-24__13-17-42(2).JPG	1	
I10-C-2023-07-26__2020-11-24__13-17-43(3).JPG	1	
I10-C-2023-07-26__2020-11-24__13-29-50(1).JPG	1	
I10-C-2023-07-26__2020-11-24__13-29-51(2).JPG	1	
I10-C-2023-07-26__2020-11-24__13-29-51(3).JPG	1	
I10-C-2023-07-26__2020-11-24__13-30-53(1).JPG	1	
I10-C-2023-07-26__2020-11-24__13-30-54(2).JPG	1	
I10-C-2023-07-26__2020-11-24__13-30-55(3).JPG	1	
I10-C-2023-07-26__2020-11-24__13-34-45(1).JPG	1	
I10-C-2023-07-26__2020-11-24__13-34-46(2).JPG	1	
I10-C-2023-07-26__2020-11-24__13-34-47(3).JPG	1	
I10-C-2023-07-26__2020-11-24__13-36-33(1).JPG	1	
I10-C-2023-07-26__2020-11-24__13-36-34(2).JPG	1	
I10-C-2023-07-26__2020-11-24__13-36-35(3).JPG	1	
I10-C-2023-07-26__2020-11-24__13-38-28(1).JPG	1	
I10-C-2023-07-26__2020-11-24__13-38-29(2).JPG	1	
I10-C-2023-07-26__2020-11-24__13-38-30(3).JPG	1	
I10-C-2023-07-26__2020-11-24__13-56-42(1).JPG	1	
I10-C-2023-07-26__2020-11-24__13-56-43(2).JPG	1	
I10-C-2023-07-26__2020-11-24__13-56-44(3).JPG	1	
I10-C-2023-07-26__2020-11-24__14-02-27(1).JPG	1	
I10-C-2023-07-26__2020-11-24__14-02-28(2).JPG	1	
I10-C-2023-07-26__2020-11-24__14-02-29(3).JPG	1	
I10-C-2023-07-26__2020-11-24__14-04-00(1).JPG	1	
I10-C-2023-07-26__2020-11-24__14-04-01(2).JPG	0	
I10-C-2023-07-26__2020-11-24__14-04-02(3).JPG	1	
I10-C-2023-07-26__2020-11-24__14-06-01(1).JPG	1	
I10-C-2023-07-26__2020-11-24__14-06-02(2).JPG	1	
I10-C-2023-07-26__2020-11-24__14-06-02(3).JPG	1	
I10-C-2023-07-26__2020-11-24__14-10-42(1).JPG	1	
I10-C-2023-07-26__2020-11-24__14-10-43(2).JPG	1	
I10-C-2023-07-26__2020-11-24__14-10-44(3).JPG	1	
I10-C-2023-07-26__2020-11-24__14-14-59(1).JPG	1	
I10-C-2023-07-26__2020-11-24__14-15-00(1).JPG	1	
I10-C-2023-07-26__2020-11-24__14-15-01(2).JPG	1	
I10-C-2023-07-26__2020-11-24__14-19-15(1).JPG	1	
I10-C-2023-07-26__2020-11-24__14-19-16(2).JPG	1	
I10-C-2023-07-26__2020-11-24__14-19-17(3).JPG	1	
I10-C-2023-07-26__2020-11-24__14-36-27(1).JPG	1	
I10-C-2023-07-26__2020-11-24__14-36-28(2).JPG	1	
I10-C-2023-07-26__2020-11-24__14-36-29(3).JPG	1	
I10-C-2023-07-26__2020-11-24__14-45-41(1).JPG	1	
I10-C-2023-07-26__2020-11-24__14-45-42(2).JPG	1	
I10-C-2023-07-26__2020-11-24__14-45-43(3).JPG	1	
I10-C-2023-07-26__2020-11-24__14-53-03(1).JPG	1	
I10-C-2023-07-26__2020-11-24__14-53-04(2).JPG	1	
I10-C-2023-07-26__2020-11-24__14-53-05(3).JPG	1	
I10-C-2023-07-26__2020-11-24__14-56-33(1).JPG	1	
I10-C-2023-07-26__2020-11-24__14-56-34(2).JPG	1	
I10-C-2023-07-26__2020-11-24__14-56-35(3).JPG	1	
I10-C-2023-07-26__2020-11-24__15-06-21(1).JPG	1	
I10-C-2023-07-26__2020-11-24__15-06-22(2).JPG	1	
I10-C-2023-07-26__2020-11-24__15-06-23(3).JPG	1	
I10-C-2023-07-26__2020-11-25__09-11-52(1).JPG	1	
I10-C-2023-07-26__2020-11-25__09-11-53(2).JPG	1	
I10-C-2023-07-26__2020-11-25__09-11-54(3).JPG	1	
I10-C-2023-07-26__2020-11-25__09-18-01(1).JPG	1	
I10-C-2023-07-26__2020-11-25__09-18-02(2).JPG	1	
I10-C-2023-07-26__2020-11-25__09-18-03(3).JPG	1	
I10-C-2023-07-26__2020-11-25__09-24-59(1).JPG	1	
I10-C-2023-07-26__2020-11-25__09-25-00(1).JPG	1	
I10-C-2023-07-26__2020-11-25__09-25-01(2).JPG	0	
I10-C-2023-07-26__2020-11-25__10-27-35(1).JPG	1	
I10-C-2023-07-26__2020-11-25__10-27-36(2).JPG	1	
I10-C-2023-07-26__2020-11-25__10-27-37(3).JPG	1	
I10-C-2023-07-26__2020-11-25__10-29-16(1).JPG	1	
I10-C-2023-07-26__2020-11-25__10-29-17(2).JPG	1	
I10-C-2023-07-26__2020-11-25__10-29-18(3).JPG	1	
I10-C-2023-07-26__2020-11-25__10-37-27(1).JPG	1	
I10-C-2023-07-26__2020-11-25__10-37-28(2).JPG	1	
I10-C-2023-07-26__2020-11-25__10-37-29(3).JPG	1	
I10-C-2023-07-26__2020-11-25__10-49-35(1).JPG	1	
I10-C-2023-07-26__2020-11-25__10-49-35(2).JPG	1	
I10-C-2023-07-26__2020-11-25__10-49-36(3).JPG	1	
I10-C-2023-07-26__2020-11-25__11-41-19(1).JPG	1	
I10-C-2023-07-26__2020-11-25__11-41-20(2).JPG	1	
I10-C-2023-07-26__2020-11-25__11-41-20(3).JPG	1	
I10-C-2023-07-26__2020-11-25__12-27-02(1).JPG	1	
I10-C-2023-07-26__2020-11-25__12-27-03(2).JPG	1	
I10-C-2023-07-26__2020-11-25__12-27-04(3).JPG	1	
I10-C-2023-07-26__2020-11-25__12-39-29(1).JPG	1	
I10-C-2023-07-26__2020-11-25__12-39-30(2).JPG	1	
I10-C-2023-07-26__2020-11-25__12-39-31(3).JPG	1	
I10-C-2023-07-26__2020-11-25__13-20-54(1).JPG	1	
I10-C-2023-07-26__2020-11-25__13-20-55(2).JPG	1	
I10-C-2023-07-26__2020-11-25__13-20-56(3).JPG	1	
I10-C-2023-07-26__2020-11-25__13-29-46(1).JPG	1	
I10-C-2023-07-26__2020-11-25__13-29-47(2).JPG	1	
I10-C-2023-07-26__2020-11-25__13-29-47(3).JPG	1	
I10-C-2023-07-26__2020-11-25__13-31-45(1).JPG	1	
I10-C-2023-07-26__2020-11-25__13-31-46(2).JPG	1	
I10-C-2023-07-26__2020-11-25__13-31-47(3).JPG	1	
I10-C-2023-07-26__2020-11-25__13-39-06(1).JPG	1	
I10-C-2023-07-26__2020-11-25__13-39-07(2).JPG	1	
I10-C-2023-07-26__2020-11-25__13-39-08(3).JPG	1	
I10-C-2023-07-26__2020-11-25__13-40-40(1).JPG	1	
I10-C-2023-07-26__2020-11-25__13-40-41(2).JPG	1	
I10-C-2023-07-26__2020-11-25__13-40-42(3).JPG	1	
I10-C-2023-07-26__2020-11-25__13-49-10(1).JPG	1	
I10-C-2023-07-26__2020-11-25__13-49-11(2).JPG	1	
I10-C-2023-07-26__2020-11-25__13-49-12(3).JPG	1	
I10-C-2023-07-26__2020-11-25__13-56-51(1).JPG	1	
I10-C-2023-07-26__2020-11-25__13-56-52(2).JPG	1	
I10-C-2023-07-26__2020-11-25__13-56-53(3).JPG	1	
I10-C-2023-07-26__2020-11-25__13-59-26(1).JPG	1	
I10-C-2023-07-26__2020-11-25__13-59-27(2).JPG	1	
I10-C-2023-07-26__2020-11-25__13-59-27(3).JPG	1	
I10-C-2023-07-26__2020-11-25__14-06-10(1).JPG	1	
I10-C-2023-07-26__2020-11-25__14-06-11(2).JPG	1	
I10-C-2023-07-26__2020-11-25__14-06-12(3).JPG	1	
I10-C-2023-07-26__2020-11-25__14-10-02(1).JPG	1	
I10-C-2023-07-26__2020-11-25__14-10-03(2).JPG	1	
I10-C-2023-07-26__2020-11-25__14-10-04(3).JPG	1	
I10-C-2023-07-26__2020-11-25__14-12-05(1).JPG	1	
I10-C-2023-07-26__2020-11-25__14-12-06(2).JPG	1	
I10-C-2023-07-26__2020-11-25__14-12-07(3).JPG	1	
I10-C-2023-07-26__2020-11-25__14-17-22(1).JPG	1	
I10-C-2023-07-26__2020-11-25__14-17-23(2).JPG	1	
I10-C-2023-07-26__2020-11-25__14-17-24(3).JPG	1	
I10-C-2023-07-26__2020-11-25__14-23-48(1).JPG	1	
I10-C-2023-07-26__2020-11-25__14-23-49(2).JPG	1	
I10-C-2023-07-26__2020-11-25__14-23-50(3).JPG	1	
I10-C-2023-07-26__2020-11-25__14-27-18(1).JPG	1	
I10-C-2023-07-26__2020-11-25__14-27-19(2).JPG	1	
I10-C-2023-07-26__2020-11-25__14-27-20(3).JPG	1	
I10-C-2023-07-26__2020-11-25__14-34-05(1).JPG	1	
I10-C-2023-07-26__2020-11-25__14-34-06(2).JPG	1	
I10-C-2023-07-26__2020-11-25__14-34-07(3).JPG	1	
I10-C-2023-07-26__2020-11-25__14-35-21(1).JPG	1	
I10-C-2023-07-26__2020-11-25__14-35-22(2).JPG	1	
I10-C-2023-07-26__2020-11-25__14-35-23(3).JPG	1	
I10-C-2023-07-26__2020-11-25__14-41-51(1).JPG	1	
I10-C-2023-07-26__2020-11-25__14-41-52(2).JPG	1	
I10-C-2023-07-26__2020-11-25__14-41-53(3).JPG	1	
I10-C-2023-07-26__2020-11-25__14-50-50(1).JPG	1	
I10-C-2023-07-26__2020-11-25__14-50-51(2).JPG	1	
I10-C-2023-07-26__2020-11-25__14-50-52(3).JPG	1	
I10-C-2023-07-26__2020-11-25__15-06-05(1).JPG	1	
I10-C-2023-07-26__2020-11-25__15-06-06(2).JPG	1	
I10-C-2023-07-26__2020-11-25__15-06-07(3).JPG	1	
I10-C-2023-07-26__2020-11-26__10-29-52(1).JPG	1	
I10-C-2023-07-26__2020-11-26__10-29-53(2).JPG	1	
I10-C-2023-07-26__2020-11-26__10-29-54(3).JPG	1	
I10-C-2023-07-26__2020-11-26__10-47-38(1).JPG	1	
I10-C-2023-07-26__2020-11-26__10-47-39(2).JPG	1	
I10-C-2023-07-26__2020-11-26__10-47-40(3).JPG	1	
I10-C-2023-07-26__2020-11-26__12-20-20(1).JPG	1	
I10-C-2023-07-26__2020-11-26__12-20-21(2).JPG	1	
I10-C-2023-07-26__2020-11-26__12-20-22(3).JPG	1	
I10-C-2023-07-26__2020-11-26__13-10-41(1).JPG	1	
I10-C-2023-07-26__2020-11-26__13-10-42(2).JPG	1	
I10-C-2023-07-26__2020-11-26__13-10-43(3).JPG	1	
I10-C-2023-07-26__2020-11-26__13-51-23(1).JPG	1	
I10-C-2023-07-26__2020-11-26__13-51-24(2).JPG	1	
I10-C-2023-07-26__2020-11-26__13-51-25(3).JPG	1	
I10-C-2023-07-26__2020-11-26__14-00-53(1).JPG	1	
I10-C-2023-07-26__2020-11-26__14-00-54(2).JPG	1	
I10-C-2023-07-26__2020-11-26__14-00-55(3).JPG	1	
I10-C-2023-07-26__2020-11-26__14-02-51(1).JPG	1	
I10-C-2023-07-26__2020-11-26__14-02-52(2).JPG	1	
I10-C-2023-07-26__2020-11-26__14-02-53(3).JPG	1	
I10-C-2023-07-26__2020-11-26__14-21-08(1).JPG	1	
I10-C-2023-07-26__2020-11-26__14-21-09(2).JPG	1	
I10-C-2023-07-26__2020-11-26__14-21-10(3).JPG	1	
I10-C-2023-07-26__2020-11-26__14-39-56(1).JPG	1	
I10-C-2023-07-26__2020-11-26__14-39-57(2).JPG	1	
I10-C-2023-07-26__2020-11-26__14-39-57(3).JPG	1	
I10-C-2023-07-26__2020-11-27__09-55-50(1).JPG	1	
I10-C-2023-07-26__2020-11-27__09-55-51(2).JPG	1	
I10-C-2023-07-26__2020-11-27__09-55-52(3).JPG	1	
I10-C-2023-07-26__2020-11-27__13-34-43(1).JPG	1	
I10-C-2023-07-26__2020-11-27__13-34-44(2).JPG	0	
I10-C-2023-07-26__2020-11-27__13-34-45(3).JPG	1	
I10-C-2023-07-26__2020-11-27__14-00-58(1).JPG	1	
I10-C-2023-07-26__2020-11-27__14-00-59(2).JPG	1	
I10-C-2023-07-26__2020-11-27__14-01-00(1).JPG	1	
I10-C-2023-07-26__2020-11-27__14-10-15(1).JPG	1	
I10-C-2023-07-26__2020-11-27__14-10-16(2).JPG	1	
I10-C-2023-07-26__2020-11-27__14-10-17(3).JPG	1	
I10-C-2023-07-26__2020-11-27__14-14-11(1).JPG	1	
I10-C-2023-07-26__2020-11-27__14-14-12(2).JPG	1	
I10-C-2023-07-26__2020-11-27__14-14-12(3).JPG	1	
I10-C-2023-07-26__2020-11-27__14-21-36(1).JPG	1	
I10-C-2023-07-26__2020-11-27__14-21-37(2).JPG	1	
I10-C-2023-07-26__2020-11-27__14-21-38(3).JPG	1	
I10-C-2023-07-26__2020-11-27__14-23-07(1).JPG	1	
I10-C-2023-07-26__2020-11-27__14-23-08(2).JPG	1	
I10-C-2023-07-26__2020-11-27__14-23-09(3).JPG	1	
I10-C-2023-07-26__2020-11-27__14-57-24(1).JPG	1	
I10-C-2023-07-26__2020-11-27__14-57-25(2).JPG	1	
I10-C-2023-07-26__2020-11-27__14-57-26(3).JPG	1	
I10-C-2023-07-26__2020-11-27__16-12-17(1).JPG	2: baboon	0	
I10-C-2023-07-26__2020-11-27__16-12-18(2).JPG	2: baboon	0	
I10-C-2023-07-26__2020-11-27__16-12-19(3).JPG	1: baboon	0	
I10-C-2023-07-26__2020-11-28__12-55-53(1).JPG	1	
I10-C-2023-07-26__2020-11-28__12-55-54(2).JPG	1	
I10-C-2023-07-26__2020-11-28__12-55-55(3).JPG	1	
I10-C-2023-07-26__2020-12-01__21-45-17(1).JPG	1: bushpig	0	
I10-C-2023-07-26__2020-12-01__21-45-18(2).JPG	1: bushpig	0	
I10-C-2023-07-26__2020-12-01__21-45-19(3).JPG	1: bushpig	0	
I10-C-2023-07-26__2020-12-01__21-46-52(1).JPG	1: bushpig	0	
I10-C-2023-07-26__2020-12-01__21-46-53(2).JPG	1: bushpig	0	
I10-C-2023-07-26__2020-12-01__21-46-54(3).JPG	1: bushpig	0	
I10-C-2023-07-26__2020-12-02__07-43-23(1).JPG	2: bushbuck	0	
I10-C-2023-07-26__2020-12-02__07-43-24(2).JPG	2: bushbuck	0	
I10-C-2023-07-26__2020-12-02__07-43-25(3).JPG	2: bushbuck	0	
I10-C-2023-07-26__2020-12-05__20-58-08(1).JPG	1: bushpig	0	
I10-C-2023-07-26__2020-12-05__20-58-09(2).JPG	1: bushpig	0	
I10-C-2023-07-26__2020-12-05__20-58-10(3).JPG	1: bushpig	0	
I10-C-2023-07-26__2020-12-05__21-00-32(1).JPG	1: bushpig	0	
I10-C-2023-07-26__2020-12-05__21-00-33(2).JPG	1: bushpig	0	
I10-C-2023-07-26__2020-12-05__21-00-34(3).JPG	1: bushpig	0	
I10-C-2023-07-26__2020-12-06__15-12-03(1).JPG	1: baboon	0	
I10-C-2023-07-26__2020-12-06__15-12-04(2).JPG	1: baboon	0	
I10-C-2023-07-26__2020-12-06__15-12-05(3).JPG	1	
I10-C-2023-07-26__2020-12-07__13-06-29(1).JPG	1: baboon	0	
I10-C-2023-07-26__2020-12-07__13-06-30(2).JPG	1: baboon	0	
I10-C-2023-07-26__2020-12-07__13-06-31(3).JPG	1: baboon	0	
I10-C-2023-07-26__2020-12-07__13-07-35(1).JPG	1: baboon	0	
I10-C-2023-07-26__2020-12-07__13-07-36(2).JPG	1: baboon	0	
I10-C-2023-07-26__2020-12-07__13-07-37(3).JPG	1: baboon	0	
I10-C-2023-07-26__2020-12-07__20-35-47(1).JPG	1	
I10-C-2023-07-26__2020-12-07__20-35-48(2).JPG	1	
I10-C-2023-07-26__2020-12-07__20-35-49(3).JPG	1	
I10-C-2023-07-26__2020-12-07__23-16-00(1).JPG	1	
I10-C-2023-07-26__2020-12-07__23-16-01(2).JPG	1	
I10-C-2023-07-26__2020-12-07__23-16-02(3).JPG	1	
I10-C-2023-07-26__2020-12-08__14-48-59(1).JPG	1	
I10-C-2023-07-26__2020-12-08__14-49-00(1).JPG	1	
I10-C-2023-07-26__2020-12-08__14-49-01(2).JPG	1	
I10-C-2023-07-26__2020-12-08__17-57-46(1).JPG	2: baboon	0	
I10-C-2023-07-26__2020-12-08__17-57-47(2).JPG	2: baboon	0	
I10-C-2023-07-26__2020-12-08__17-57-48(3).JPG	2: baboon	0	
I10-C-2023-07-26__2020-12-09__05-16-08(1).JPG	1: baboon	0	
I10-C-2023-07-26__2020-12-09__05-16-09(2).JPG	1: baboon	0	
I10-C-2023-07-26__2020-12-09__05-16-10(3).JPG	1: baboon	0	
I10-C-2023-07-26__2020-12-09__19-13-48(1).JPG	1	
I10-C-2023-07-26__2020-12-09__19-13-49(2).JPG	1	
I10-C-2023-07-26__2020-12-09__19-13-50(3).JPG	1	
I10-C-2023-07-26__2020-12-10__03-05-44(1).JPG	1: bushpig	0	
I10-C-2023-07-26__2020-12-10__03-05-45(2).JPG	1: bushpig	0	
I10-C-2023-07-26__2020-12-10__03-05-46(3).JPG	1: bushpig	0	
I10-C-2023-07-26__2020-12-10__03-07-24(1).JPG	1: bushpig	0	
I10-C-2023-07-26__2020-12-10__03-07-25(2).JPG	1: bushpig	0	
I10-C-2023-07-26__2020-12-10__03-07-26(3).JPG	1: bushpig	0	
I10-C-2023-07-26__2020-12-10__03-08-37(1).JPG	1: bushpig	0	
I10-C-2023-07-26__2020-12-10__03-08-38(2).JPG	1: bushpig	0	
I10-C-2023-07-26__2020-12-10__03-08-39(3).JPG	1: bushpig	0	
I10-C-2023-07-26__2020-12-13__10-16-41(1).JPG	1: baboon	0	
I10-C-2023-07-26__2020-12-13__10-16-42(2).JPG	1: baboon	0	
I10-C-2023-07-26__2020-12-13__10-16-43(3).JPG	1: baboon	0	
I10-C-2023-07-26__2020-12-13__10-40-45(1).JPG	3: baboon	0	
I10-C-2023-07-26__2020-12-13__10-40-46(2).JPG	3: baboon	0	
I10-C-2023-07-26__2020-12-13__10-40-47(3).JPG	3: baboon	0	
I10-C-2023-07-26__2020-12-13__10-42-23(1).JPG	3: baboon	0	
I10-C-2023-07-26__2020-12-13__10-42-24(2).JPG	3: baboon	0	
I10-C-2023-07-26__2020-12-13__10-42-25(3).JPG	3: baboon	0	
I10-C-2023-07-26__2020-12-13__10-43-43(1).JPG	5: baboon	0	
I10-C-2023-07-26__2020-12-13__10-43-44(2).JPG	3: baboon	0	
I10-C-2023-07-26__2020-12-13__10-43-45(3).JPG	5: baboon	0	
I10-C-2023-07-26__2020-12-13__10-49-12(1).JPG	1: baboon	0	
I10-C-2023-07-26__2020-12-13__10-49-12(2).JPG	0	
I10-C-2023-07-26__2020-12-13__10-49-13(3).JPG	1	
I10-C-2023-07-26__2020-12-13__19-23-19(1).JPG	1: bushpig	0	
I10-C-2023-07-26__2020-12-13__19-23-20(2).JPG	1: bushpig	0	
I10-C-2023-07-26__2020-12-13__19-23-21(3).JPG	2: bushpig	0	
I10-C-2023-07-26__2020-12-13__19-26-56(1).JPG	1: bushpig	0	
I10-C-2023-07-26__2020-12-13__19-26-57(2).JPG	1: bushpig	0	
I10-C-2023-07-26__2020-12-13__19-26-58(3).JPG	1: bushpig	0	
I10-C-2023-07-26__2020-12-13__19-42-46(1).JPG	1: bushpig	0	
I10-C-2023-07-26__2020-12-13__19-42-47(2).JPG	1: bushpig	0	
I10-C-2023-07-26__2020-12-13__19-42-48(3).JPG	2: bushpig	0	
I10-C-2023-07-26__2020-12-14__12-45-23(1).JPG	1: baboon	0	
I10-C-2023-07-26__2020-12-14__12-45-24(2).JPG	1: baboon	0	
I10-C-2023-07-26__2020-12-14__12-45-25(3).JPG	1: baboon	0	
I10-C-2023-07-26__2020-12-15__10-56-56(1).JPG	1: baboon	0	
I10-C-2023-07-26__2020-12-15__10-56-57(2).JPG	1: baboon	0	
I10-C-2023-07-26__2020-12-15__10-56-58(3).JPG	1: baboon	0	
I10-C-2023-07-26__2020-12-15__12-31-51(1).JPG	1: baboon	0	
I10-C-2023-07-26__2020-12-15__12-31-52(2).JPG	1: baboon	0	
I10-C-2023-07-26__2020-12-15__12-31-53(3).JPG	1: baboon	0	
I10-C-2023-07-26__2020-12-15__21-50-09(1).JPG	1: bushpig	0	
I10-C-2023-07-26__2020-12-15__21-50-10(2).JPG	1: bushpig	0	
I10-C-2023-07-26__2020-12-15__21-50-11(3).JPG	1: bushpig	0	
I10-C-2023-07-26__2020-12-16__07-03-56(1).JPG	1: baboon	0	
I10-C-2023-07-26__2020-12-16__07-03-57(2).JPG	1: baboon	0	
I10-C-2023-07-26__2020-12-16__07-03-58(3).JPG	1: baboon	0	
I10-C-2023-07-26__2020-12-17__02-10-10(1).JPG	1	
I10-C-2023-07-26__2020-12-17__02-10-11(2).JPG	1	
I10-C-2023-07-26__2020-12-17__02-10-12(3).JPG	1	
I10-C-2023-07-26__2020-12-18__07-26-53(1).JPG	2: bushpig	0	
I10-C-2023-07-26__2020-12-18__07-26-54(2).JPG	2: bushpig	0	
I10-C-2023-07-26__2020-12-18__07-26-55(3).JPG	1: bushpig	0	
I10-C-2023-07-26__2020-12-18__07-27-51(1).JPG	2: bushpig	0	
I10-C-2023-07-26__2020-12-18__07-27-52(2).JPG	1: bushpig	0	
I10-C-2023-07-26__2020-12-18__07-27-53(3).JPG	1: bushpig	0	
I10-C-2023-07-26__2020-12-18__07-29-23(1).JPG	1: bushpig	0	
I10-C-2023-07-26__2020-12-18__07-29-24(2).JPG	1	
I10-C-2023-07-26__2020-12-18__07-29-25(3).JPG	1	
I10-C-2023-07-26__2020-12-18__07-44-30(1).JPG	3: bushpig	0	
I10-C-2023-07-26__2020-12-18__07-44-31(2).JPG	3: bushpig	0	
I10-C-2023-07-26__2020-12-18__07-44-32(3).JPG	3: bushpig	0	
I10-C-2023-07-26__2020-12-18__14-58-36(1).JPG	1	
I10-C-2023-07-26__2020-12-18__14-58-37(2).JPG	1	
I10-C-2023-07-26__2020-12-18__14-58-38(3).JPG	1	
I10-C-2023-07-26__2020-12-18__17-09-53(1).JPG	1: baboon	0	
I10-C-2023-07-26__2020-12-18__17-09-54(2).JPG	1: baboon	0	
I10-C-2023-07-26__2020-12-18__17-09-55(3).JPG	1: baboon	0	
I10-C-2023-07-26__2020-12-21__01-49-08(1).JPG	1: porcupine	0	
I10-C-2023-07-26__2020-12-21__01-49-09(2).JPG	1	
I10-C-2023-07-26__2020-12-21__01-49-10(3).JPG	1	
I10-C-2023-07-26__2020-12-21__18-11-45(1).JPG	1: baboon	0	
I10-C-2023-07-26__2020-12-21__18-11-46(2).JPG	1: baboon	0	
I10-C-2023-07-26__2020-12-21__18-11-47(3).JPG	1: baboon	0	
I10-C-2023-07-26__2020-12-22__10-28-30(1).JPG	1: baboon	0	
I10-C-2023-07-26__2020-12-22__10-28-31(2).JPG	1	
I10-C-2023-07-26__2020-12-22__10-28-32(3).JPG	1	
I10-C-2023-07-26__2020-12-23__07-39-58(1).JPG	1: guinea_fowl	0	
I10-C-2023-07-26__2020-12-23__07-39-58(2).JPG	1: guinea_fowl	0	
I10-C-2023-07-26__2020-12-23__07-39-59(3).JPG	1	
I10-C-2023-07-26__2020-12-24__09-09-49(1).JPG	1: baboon	0	
I10-C-2023-07-26__2020-12-24__09-09-50(2).JPG	1: baboon	0	
I10-C-2023-07-26__2020-12-24__09-09-51(3).JPG	1: baboon	0	
I10-C-2023-07-26__2020-12-24__21-35-30(1).JPG	2: bushpig	0	
I10-C-2023-07-26__2020-12-24__21-35-31(2).JPG	2: bushpig	0	
I10-C-2023-07-26__2020-12-24__21-35-32(3).JPG	2: bushpig	0	
I10-C-2023-07-26__2020-12-24__21-41-55(1).JPG	1: bushpig	0	
I10-C-2023-07-26__2020-12-24__21-41-56(2).JPG	1: bushpig	0	
I10-C-2023-07-26__2020-12-24__21-41-57(3).JPG	1: bushpig	0	
I10-C-2023-07-26__2020-12-24__21-45-48(1).JPG	1	
I10-C-2023-07-26__2020-12-24__21-45-49(2).JPG	1: bushpig	0	
I10-C-2023-07-26__2020-12-24__21-45-50(3).JPG	1: bushpig	0	
I10-C-2023-07-26__2020-12-26__15-49-49(1).JPG	2: baboon	0	
I10-C-2023-07-26__2020-12-26__15-49-50(2).JPG	1: baboon	0	
I10-C-2023-07-26__2020-12-26__15-49-51(3).JPG	1: baboon	0	
I10-C-2023-07-26__2020-12-26__16-08-08(1).JPG	1: baboon	0	
I10-C-2023-07-26__2020-12-26__16-08-09(2).JPG	2: baboon	0	
I10-C-2023-07-26__2020-12-26__16-08-10(3).JPG	2: baboon	0	
I10-C-2023-07-26__2020-12-26__16-09-15(1).JPG	2: baboon	0	
I10-C-2023-07-26__2020-12-26__16-09-16(2).JPG	2: baboon	0	
I10-C-2023-07-26__2020-12-26__16-09-17(3).JPG	2: baboon	0	
I10-C-2023-07-26__2020-12-26__16-25-13(1).JPG	0	
I10-C-2023-07-26__2020-12-26__16-25-14(2).JPG	1: baboon	0	
